#   t       A            B            C            D
0.254000 2.7664111252 0.6012738031 0.0000000000 0.0000000000
0.255000 2.7670123990 0.6030683543 0.0000000000 0.0000000000
0.256000 2.7676154674 0.6048575822 0.0000000000 0.0000000000
0.257000 2.7682203250 0.6066414871 0.0000000000 0.0000000000
0.258000 2.7688269665 0.6084200688 0.0000000000 0.0000000000
0.259000 2.7694353865 0.6101933279 0.0000000000 0.0000000000
0.260000 2.7700455799 0.6119612645 0.0000000000 0.0000000000
0.261000 2.7706575411 0.6137238794 0.0000000000 0.0000000000
0.262000 2.7712712650 0.6154811732 0.0000000000 0.0000000000
0.263000 2.7718867462 0.6172331468 0.0000000000 0.0000000000
0.264000 2.7725039793 0.6189798010 0.0000000000 0.0000000000
0.265000 2.7731229591 0.6207211371 0.0000000000 0.0000000000
0.266000 2.7737436803 0.6224571562 0.0000000000 0.0000000000
0.267000 2.7743661374 0.6241878596 0.0000000000 0.0000000000
0.268000 2.7749903253 0.6259132490 0.0000000000 0.0000000000
0.269000 2.7756162385 0.6276333259 0.0000000000 0.0000000000
0.270000 2.7762438719 0.6293480921 0.0000000000 0.0000000000
0.271000 2.7768732199 0.6310575495 0.0000000000 0.0000000000
0.272000 2.7775042775 0.6327617001 0.0000000000 0.0000000000
0.273000 2.7781370392 0.6344605460 0.0000000000 0.0000000000
0.274000 2.7787714997 0.6361540895 0.0000000000 0.0000000000
0.275000 2.7794076538 0.6378423330 0.0000000000 0.0000000000
0.276000 2.7800454962 0.6395252791 0.0000000000 0.0000000000
0.277000 2.7806850214 0.6412029304 0.0000000000 0.0000000000
0.278000 2.7813262244 0.6428752896 0.0000000000 0.0000000000
0.279000 2.7819690997 0.6445423597 0.0000000000 0.0000000000
0.280000 2.7826136420 0.6462041437 0.0000000000 0.0000000000
0.281000 2.7832598462 0.6478606446 0.0000000000 0.0000000000
0.282000 2.7839077068 0.6495118659 0.0000000000 0.0000000000
0.283000 2.7845572187 0.6511578107 0.0000000000 0.0000000000
0.284000 2.7852083765 0.6527984827 0.0000000000 0.0000000000
0.285000 2.7858611750 0.6544338855 0.0000000000 0.0000000000
0.286000 2.7865156089 0.6560640227 0.0000000000 0.0000000000
0.287000 2.7871716729 0.6576888982 0.0000000000 0.0000000000
0.288000 2.7878293618 0.6593085160 0.0000000000 0.0000000000
0.289000 2.7884886703 0.6609228802 0.0000000000 0.0000000000
0.290000 2.7891495932 0.6625319949 0.0000000000 0.0000000000
0.291000 2.7898121252 0.6641358643 0.0000000000 0.0000000000
0.292000 2.7904762610 0.6657344931 0.0000000000 0.0000000000
0.293000 2.7911419955 0.6673278855 0.0000000000 0.0000000000
0.294000 2.7918093234 0.6689160463 0.0000000000 0.0000000000
0.295000 2.7924782395 0.6704989802 0.0000000000 0.0000000000
0.296000 2.7931487384 0.6720766921 0.0000000000 0.0000000000
0.297000 2.7938208151 0.6736491868 0.0000000000 0.0000000000
0.298000 2.7944944643 0.6752164694 0.0000000000 0.0000000000
0.299000 2.7951696808 0.6767785452 0.0000000000 0.0000000000
0.300000 2.7958464593 0.6783354193 0.0000000000 0.0000000000
0.301000 2.7965247947 0.6798870971 0.0000000000 0.0000000000
0.302000 2.7972046818 0.6814335840 0.0000000000 0.0000000000
0.303000 2.7978861154 0.6829748857 0.0000000000 0.0000000000
